,市場平均(全株等ウェイト),1306 TOPIX,1321 日経225,1478 高配当MSCI,1577 高配当70,【比較】市場平均(全株等ウェイト),【比較】1306 TOPIX,【比較】1321 日経225,【比較】1478 高配当MSCI,【比較】1577 高配当70,入替あり 15銘柄,入替あり 20銘柄,入替あり 25銘柄,入替あり 20銘柄(減配ルールなし)
2019-01-07,1.3721752282920288,1.19568167237501,1.2368371371697253,1.11562963534259,1.2097385277846975,1.3721752282920288,1.19568167237501,1.2368371371697253,1.11562963534259,1.2097385277846975,0.8897951095205511,0.9025208489443538,0.8892995071392341,0.8973300593367227
2019-01-08,1.3802807574978642,1.2010400176892482,1.2482282693104063,1.1253837742308312,1.2174263804351677,1.3802807574978642,1.2010400176892482,1.2482282693104063,1.1253837742308312,1.2174263804351677,0.8849372930736256,0.8946730195753597,0.8812284544695955,0.8894994508119488
2019-01-09,1.389065378294275,1.2125222362782588,1.2614180012627738,1.1357475467995874,1.225114233085638,1.389065378294275,1.2125222362782588,1.2614180012627738,1.1357475467995874,1.225114233085638,0.8901938741486389,0.8977553563315784,0.883607686358097,0.8925281834970312
2019-01-10,1.3776334454412071,1.204867423885585,1.2458301362281579,1.133309012077527,1.2234668360891086,1.3776334454412071,1.204867423885585,1.2458301362281579,1.133309012077527,1.2234668360891086,0.8892215570786607,0.8962271323397707,0.88202530522994,0.8910206326499006
2019-01-11,1.3809995962297736,1.2102258860029906,1.2572212683688389,1.1424535172852532,1.2355477473969902,1.3809995962297736,1.2102258860029906,1.2572212683688389,1.1424535172852532,1.2355477473969902,0.8888570915128652,0.8953750972591243,0.8805542312248676,0.8901975710019119
2019-01-15,1.3962996558738359,1.2194116375135655,1.2680128672389577,1.1534269235345247,1.246530394040519,1.3962996558738359,1.2194116375135655,1.2680128672389577,1.1534269235345247,1.246530394040519,0.8882944040919548,0.8955273757711479,0.8826248570357331,0.8903333430812428
2019-01-16,1.390789151181389,1.2148187033566942,1.2620175345333362,1.1503787551319493,1.2410390707187546,1.390789151181389,1.2148187033566942,1.2620175345333362,1.1503787551319493,1.2410390707187546,0.8868414319551048,0.8935225608357998,0.8811092986775626,0.8883209151199956
2019-01-17,1.400332731009289,1.2201770486709322,1.2602189347216497,1.148549854090404,1.2443338647118132,1.400332731009289,1.2201770486709322,1.2602189347216497,1.148549854090404,1.2443338647118132,0.8951452268331096,0.9024564594022036,0.8896850191850879,0.8972351487739949
2019-01-18,1.4153840347319533,1.231659267259943,1.2758067997562659,1.163790696103281,1.2575130406840478,1.4153840347319533,1.231659267259943,1.2758067997562659,1.163790696103281,1.2575130406840478,0.8978781299367963,0.9056431428562381,0.8918980451832138,0.9004068024094654
2019-01-21,1.4233178135418048,1.2416105467310525,1.2788044661090767,1.172325567630492,1.2723396136528118,1.4233178135418048,1.2416105467310525,1.2788044661090767,1.172325567630492,1.2723396136528118,0.8914542818650547,0.8997209351863034,0.8848433059232824,0.8945238870969718
2019-01-22,1.4127298928884267,1.2301283281420419,1.272209600132893,1.1644003297837962,1.262455231673636,1.4127298928884267,1.2301283281420419,1.272209600132893,1.1644003297837962,1.262455231673636,0.8923554401083343,0.9003221715536964,0.8840562276648812,0.8951102772900328
2019-01-23,1.403442627236729,1.2240044548672693,1.272209600132893,1.1607425277007057,1.2591604376805772,1.403442627236729,1.2240044548672693,1.272209600132893,1.1607425277007057,1.2591604376805772,0.8863648659018452,0.8937473739283093,0.8777159777077588,0.8885738068556938
2019-01-24,1.4138396485588747,1.2270664499062394,1.2704110003212066,1.1656195971448264,1.2646517610023416,1.4138396485588747,1.2270664499062394,1.2704110003212066,1.1656195971448264,1.2646517610023416,0.8889819223771696,0.896659337944863,0.8808140610517917,0.8914611732169847
2019-01-25,1.4253245879822942,1.2400796076131513,1.283001199003012,1.1802508054771883,1.278929201638929,1.4253245879822942,1.2400796076131513,1.283001199003012,1.1802508054771883,1.278929201638929,0.8880348864872235,0.8962572857609782,0.8806883212360184,0.8910600031673057
2019-01-28,1.4168063222499105,1.2308938561025762,1.2746077332151418,1.1729352013110073,1.2723396136528118,1.4168063222499105,1.2308938561025762,1.2746077332151418,1.1729352013110073,1.2723396136528118,0.8832960753999008,0.8927984881695042,0.877260404054112,0.8876255797267133
2019-01-29,1.4194095848473438,1.2316592672599431,1.2746077332151418,1.1680581318668866,1.2706922166562826,1.4194095848473438,1.2316592672599431,1.2746077332151418,1.1680581318668866,1.2706922166562826,0.8904070666921943,0.8991783815468614,0.8830169322863017,0.8939696338291487
2019-01-30,1.4028411470431856,1.2270664499062394,1.2698114670506444,1.1680581318668866,1.2673974226632239,1.4028411470431856,1.2270664499062394,1.2698114670506444,1.1680581318668866,1.2673974226632239,0.8794385530443002,0.8872015198209898,0.8715017840608209,0.8820547322778541
2019-01-31,1.4225012912630708,1.2408451355736858,1.2824016657324495,1.1753737360330674,1.2756344076458705,1.4225012912630708,1.2408451355736858,1.2824016657324495,1.1753737360330674,1.2756344076458705,0.8821848268150667,0.8927177546422699,0.8773344134840801,0.8875455697156922
2019-02-01,1.4173234511656168,1.237017729377349,1.2830011990030117,1.1656195971448262,1.257513040684048,1.4173234511656168,1.237017729377349,1.2830011990030117,1.1656195971448262,1.257513040684048,0.8885527010657831,0.8987815855573869,0.8855347145625286,0.8917041071634944
2019-02-04,1.4437026778505568,1.2507962982416276,1.288396998438071,1.172935201311007,1.2728887459849885,1.4437026778505568,1.2507962982416276,1.288396998438071,1.172935201311007,1.2728887459849885,0.8980907275909721,0.9107577193980907,0.8975852094745616,0.9028335671554948
2019-02-05,1.449379536507227,1.251561826202162,1.2859988653558225,1.172325567630492,1.272339613652812,1.449379536507227,1.251561826202162,1.2859988653558225,1.172325567630492,1.272339613652812,0.9010872308970928,0.9141591605593767,0.9014731494406536,0.9071610000356262
2019-02-06,1.4479309187649427,1.251561826202162,1.288396998438071,1.1509883888124643,1.2734378783171647,1.4479309187649427,1.251561826202162,1.288396998438071,1.1509883888124643,1.2734378783171647,0.8990748419536833,0.9119135670913037,0.8986977786370357,0.904517228163278
2019-02-07,1.4331581058880942,1.2408451355736858,1.2812025991913252,1.1406246162437081,1.261356967009283,1.4331581058880942,1.2408451355736858,1.2812025991913252,1.1406246162437081,1.261356967009283,0.890601007929614,0.9024704385092368,0.8887561223531935,0.8942596439178295
2019-02-08,1.4031745161436204,1.2171151704351302,1.256621735098277,1.1351379131190724,1.2333512180682846,1.4031745161436204,1.2171151704351302,1.256621735098277,1.1351379131190724,1.2333512180682846,0.8879711538419629,0.899453445933957,0.8857429646664886,0.890358316939646
2019-02-12,1.4353746048569869,1.2423760746915873,1.287797465167509,1.1543565233357254,1.2591604376805774,1.4353746048569869,1.2423760746915873,1.287797465167509,1.1543565233357254,1.2591604376805774,0.8976845979084552,0.9071581337438432,0.8934774815160007,0.8986433090050432
2019-02-13,1.4496475125786625,1.2576856994769348,1.3045843967432493,1.1655157163647496,1.272339613652812,1.4496475125786625,1.2576856994769348,1.3045843967432493,1.1655157163647496,1.272339613652812,0.9019120147647972,0.9139587768637802,0.901488905833475,0.9056240831508087
2019-02-14,1.4492087969403669,1.2576856994769348,1.3039848634726872,1.166755626701308,1.2772818046424,1.4492087969403669,1.2576856994769348,1.3039848634726872,1.166755626701308,1.2772818046424,0.9030734039382611,0.9137888300088968,0.9020069937853419,0.9060787196329703
2019-02-15,1.438547557118218,1.246968892045291,1.2895960649791953,1.156216388840563,1.2668482903310476,1.438547557118218,1.246968892045291,1.2895960649791953,1.156216388840563,1.2668482903310476,0.8970149275872117,0.9075105435950965,0.8948878073460018,0.8994061050156433
2019-02-18,1.4654284221914473,1.2676369789480442,1.3141769290722436,1.1735751335523785,1.2838713926285172,1.4654284221914473,1.2676369789480442,1.3141769290722436,1.1735751335523785,1.2838713926285172,0.9016595140224059,0.913029525229569,0.9016701677847301,0.9060571469856126
2019-02-19,1.4693019775821081,1.272229796301748,1.31597552888393,1.175434999057216,1.287166186621576,1.4693019775821081,1.272229796301748,1.31597552888393,1.175434999057216,1.287166186621576,0.9036037703052984,0.9139570216799658,0.9030088333419188,0.9066256143020074
2019-02-20,1.4727482777406682,1.276057202498085,1.3219708615895516,1.1791547300668908,1.289911848282458,1.4727482777406682,1.276057202498085,1.3219708615895516,1.1791547300668908,1.289911848282458,0.9043304022236925,0.9158071327817662,0.9052337223470212,0.9084573515215733
2019-02-21,1.4734441736763604,1.276057202498085,1.3255680612129244,1.1828744610765656,1.2882644512859287,1.4734441736763604,1.276057202498085,1.3255680612129244,1.1828744610765656,1.2882644512859287,0.9078816890384185,0.9200199355779947,0.909116867186073,0.9136357178233019
2019-02-22,1.4686510221621105,1.2729953242622825,1.3231699281306757,1.17977468523517,1.2833222602963408,1.4686510221621105,1.2729953242622825,1.3231699281306757,1.17977468523517,1.2833222602963408,0.9013863995443866,0.9115776500578429,0.9010490243781573,0.905966112868462
2019-02-25,1.481191721665289,1.2829466037333919,1.3303643273774217,1.1878341024227987,1.289911848282458,1.481191721665289,1.2829466037333919,1.3303643273774217,1.1878341024227987,1.289911848282458,0.9083151660687362,0.9195363054983758,0.9089638719891897,0.9134457309735499
2019-02-26,1.477972436270135,1.279119197537055,1.3249685279423622,1.1847343265814032,1.2866170542893995,1.477972436270135,1.279119197537055,1.3249685279423622,1.1847343265814032,1.2866170542893995,0.9070801527997667,0.9181006655462697,0.9066773339869781,0.9121194540182905
2019-02-27,1.482232724085863,1.2829466037333919,1.3327624604596702,1.188454057591078,1.2904609806146348,1.482232724085863,1.2829466037333919,1.3327624604596702,1.188454057591078,1.2904609806146348,0.9100163396473518,0.9220545150599064,0.9101702003015161,0.916375953950332
2019-02-28,1.4729517922785473,1.272229796301748,1.3201722617778648,1.1766749093937747,1.2778309369745766,1.4729517922785473,1.272229796301748,1.3201722617778648,1.1766749093937747,1.2778309369745766,0.9119212118546858,0.9249872866065075,0.9126953225885808,0.9198150138207265
2019-03-01,1.4795558786087202,1.2791191975370548,1.335760126812481,1.1748150438889373,1.2789292016389293,1.4795558786087202,1.2791191975370548,1.335760126812481,1.1748150438889373,1.2789292016389293,0.9120158452643757,0.9258457074758787,0.9147427818151568,0.9208569958433606
2019-03-04,1.49169706271116,1.2883049490476297,1.3495493920354105,1.1797746852351705,1.2855187896250464,1.49169706271116,1.2883049490476297,1.3495493920354105,1.1797746852351705,1.2855187896250464,0.9125850362546224,0.9276363183380701,0.9167448762934083,0.9222100027421322
2019-03-05,1.4828714602975057,1.2821810757728571,1.3411559262475403,1.1704753577109837,1.2783800693067526,1.4828714602975057,1.2821810757728571,1.3411559262475403,1.1704753577109837,1.2783800693067526,0.911672192314895,0.926491588960664,0.9150612201608149,0.9214519950750297
2019-03-06,1.4812428101848854,1.27835366957652,1.335760126812481,1.1661356715330298,1.2767326723102232,1.4812428101848854,1.27835366957652,1.335760126812481,1.1661356715330298,1.2767326723102232,0.9103829399015456,0.9252477922518079,0.9132641272815291,0.9202777548928132
