,市場平均,配当コア25 年1回,配当コア25 半年,配当コア15 年1回,配当コア40 年1回,利回りだけ上位25,トレンド条件なし25,減配歴チェックなし25
2022-04-12,1.9288110657752127,0.912939397720534,1.0068890693199206,0.9734309716650318,0.9047481860930218,1.2244373440804828,1.1118965330195718,0.935877488595176
2022-04-13,1.9583587298846716,0.9237320007967282,1.0187923282810978,0.9880539060368964,0.9154514497996538,1.2318019188349338,1.1234639640390427,0.9445760888241724
2022-04-14,1.9739274277756602,0.9320838973579828,1.0280037100843311,0.9989547578176942,0.9243013553686541,1.2451391982995215,1.1333363608269191,0.952817960164342
2022-04-15,1.9563605446239203,0.9279062929933207,1.0233961926727437,0.9940936989599574,0.9198655975009018,1.2406300097056473,1.1304563904727651,0.9484500568978386
2022-04-18,1.9376478586095065,0.9331348408268516,1.0291628050844148,0.9902077041143045,0.9241992254741814,1.236754688226313,1.1235123201805288,0.9470732882645001
2022-04-19,1.9545062689173784,0.9420936216460367,1.0390435249917747,0.9997051139286128,0.933426324337725,1.250174804086915,1.1347172859466423,0.9579707911278789
2022-04-20,1.9659008970420884,0.949945325442676,1.0477032396980446,1.0060144353809115,0.9417612402366072,1.2550180799838218,1.1390097572545483,0.9648960349552249
2022-04-21,1.9793872338209224,0.9531305886359548,1.051216295110296,1.0107788573439198,0.9451747078324476,1.255099352070944,1.1416756546987727,0.9695240355567019
2022-04-22,1.9548339365600749,0.944777303793296,1.0420033821590207,0.999952070674384,0.9361574767355013,1.2407827308476922,1.1311518164231757,0.9615790466966443
2022-04-25,1.927252065932207,0.931047738687294,1.0268609213710795,0.9871841116581703,0.9228314085920981,1.2265083766068168,1.1200591427864761,0.9488125354540294
2022-04-26,1.9378787327723177,0.9314563850149733,1.027311621079719,0.9855888553824415,0.9233511165159127,1.2237027506098948,1.117861561857311,0.9494643374067776
2022-04-27,1.919404085231971,0.924115147256603,1.0192149039562846,0.9776462231075151,0.9161312269369186,1.2188406432569021,1.111282604580616,0.9428595146825284
2022-04-28,1.9632231316598934,0.9461536619748477,1.0435213799712892,1.0002322198357045,0.937897264815274,1.2404341316266176,1.135895567613071,0.9670644452849437
2022-05-02,1.9629850322733489,0.9586535425808196,1.049965916200163,1.0166666942624458,0.951246837575243,1.2386605917330293,1.1452628065589865,0.9709353398922701
2022-05-06,1.9731186805520289,0.9768924422759246,1.067100215210831,1.041626485622866,0.969713072491693,1.2527524358891597,1.1637430196323966,0.9867938985544608
2022-05-09,1.9384482993907417,0.9662179471924609,1.0585286723365523,1.0276026017942534,0.9594546975083217,1.2394671725792314,1.1545953337380983,0.974397253518129
2022-05-10,1.9305794595926422,0.9559272310074456,1.0483645434644244,1.0116557055629092,0.9498213713143857,1.225866284575101,1.1468451594160067,0.9607371031721429
2022-05-11,1.9240315812939084,0.9450059153179646,1.0367524640502803,1.0057732931397274,0.9394192983011904,1.2125456787078586,1.1387361398385814,0.9527324167508934
2022-05-12,1.8924280716132442,0.9304526936061982,1.026743155346258,0.9894015918937752,0.9249923985779644,1.1973470514767328,1.1251970373725364,0.9419311116584531
